"","1_L25_C01_IL4625","1_L25_C04_IL4625","1_L25_C06_IL4625","1_L25_C08_IL4625","1_L25_C10_IL4625","1_L25_C17_IL4625","1_L25_C19_IL4625","1_L25_C20_IL4625","1_L25_C23_IL4625","1_L25_C26_IL4625","1_L25_C31_IL4625","1_L25_C34_IL4625","1_L25_C36_IL4625","1_L25_C39_IL4625","1_L25_C42_IL4625","1_L25_C45_IL4625","1_L25_C47_IL4625","1_L25_C50_IL4625","1_L25_C51_IL4625","1_L25_C54_IL4625","1_L25_C56_IL4625","1_L25_C62_IL4625","1_L25_C64_IL4625","1_L25_C67_IL4625","1_L25_C68_IL4625","1_L25_C69_IL4625","1_L25_C70_IL4625","1_L25_C72_IL4625","1_L25_C73_IL4625","1_L25_C76_IL4625","1_L25_C78_IL4625","1_L25_C79_IL4625","1_L25_C80_IL4625","1_L25_C82_IL4625","1_L25_C83_IL4625","1_L25_C85_IL4625","1_L25_C88_IL4625","1_L25_C89_IL4625","1_L25_C93_IL4625","1_L25_C94_IL4625","1_L25_C95_IL4625","1_L25_C96_IL4625"
"Tes",0,130.107,0,0,0.130094,0.0999583,0,0,0,0,0,0,88.4627,0.20935,0,0.990455,0.148887,40.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8978,0,52.9469,0,0,0,0,0,1.73927,0
"Tesc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesk2",8.97353e-10,0,0,6.28329e-11,0,0,0,0,0,0,0,0,0,56.9902,0,4.63374e-07,0,0,1.61111,0,6.29229e-07,0,0,0,0,3.43035e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tespa1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tet1",0,0,0.858447,0.00190531,0.0636763,0,8.00578,25.6897,0.0191679,0.0213148,0.0420983,0.0383236,0,0,0.0194256,2.03602,0.0242781,0,0,0,0,0,57.2194,0,0,0,0,0,0,0,0.0187321,0,0.00286745,0,0.103813,0.0260862,4.40695,0,0,0,0,0
"Tet2",1.02172,0.427992,0.0280341,0.612765,0.0977157,6.477,0.0861125,0.0493532,0.0882483,0.0654161,1.48647,0.294079,0.250442,1.99352,0.745609,0.301633,0.149047,0.0270844,0.29875,0.0852332,0.0387337,0,0.0314899,0.0332168,0.697934,2.18655,5.33433,22.7604,3.74971,0.0301061,0.34489,0.0283436,0.475722,0.0309723,0.132762,0.0800254,116.595,0.0266842,0,0,1.3403,0
"Tet3",0.0463298,0.314213,5.99715,3.08431,0.0273281,0,0.0722476,9.70868,0.0493616,0,0,23.6857,0,12.5449,0,0.782021,0,0,0,0,2.40465,32.5014,0,0,0,0,13.843,0.023143,0,0,0,0,0,0,0,0,0.0275456,0,0.0285661,10.2908,3.1909,0
"Tex10",0,0,0.167587,0,0,0,0,0,0,0,0,0.26344,75.6923,0,0.0892187,0,1.33502,0,0.35749,0.0849534,0,0,0,0,0,0.268039,14.0463,0,2.06433,0,0,0,0,0,2.06133,0,0,0,0,0,0,0
"Tex101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex13a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex14",1.20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380112,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12614
"Tex15",0,0,0,0,0,0,0,0,0,0,0,0,0,0.631342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex19.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex19.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex2",0,0,0,0,0,0.0473321,0,0.0467327,0,0,0,2.33762,0.0676701,0,8.86923,0,0,0.872306,0,0.0538042,0.146653,0.13271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex261",0,0,0,0,0,0,0,7.77281,0,109.546,33.8143,0,0,0,0,81.8161,0,0,17.1323,0,0,0,0,0,0,0,0,36.5682,0,0,0,0,0,0,7.75819,0,0,0,0,0,0,0
"Tex264",0,0,0,0,0,0,0,0,0,0,0,0,0,18.0506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex9",0,0,0,0,0,0,0,0,0,0,13.607,7.97953,0,0,7.81064e-10,0,0,0,0,39.3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481514,0,0,0,31.1377,0,0,0,0
"Tfam",1.13394,0,0,0,30.7209,0,19.2523,0,0,0,12.3742,40.0202,0.431206,0,0,0,9.97897,0.0654565,0,0,0,0.169197,0.151856,0.0801801,22.7861,0,0,0.333237,0,0,0.831033,37.0034,0,0.0746131,33.378,0.0963011,0,0,0,0,0,0
"Tfap2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap2e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfap4",0,0,0,0,0,0,0,0.694919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82566,15.877,0,0,0,0,0,0,0,0,0,0,3.72856,0,0,0,0,0,0,0
"Tfb1m",0,0,0,0,0,0,0,0,0,0,0,0,0,0.823724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13681,0,0,0,0,0,0,0
"Tfb2m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32812,0,0,0,0,0,0,0
"Tfcp2",0,0,0,0,0,0,0,6.07297,0,0,0,0,0.107074,0.0785359,0,0,0,11.1458,4.84386,1.70531,0,0,0,276.956,0,0.717389,0,3.06443,0,0,0,0,0,0,0.238719,0,0,0,0,0,0,0
"Tfcp2l1",0,0,0,0,0,0,0,0,0,0,0,0,0,38.9602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109271,0,0,0,0,0,0,0,0,0,0.0264224,0,0,0,0
"Tfdp1",0,103.019,17.0964,0,0.194072,0,0,0,0,1.36175,0,0,0,0,0,0,0,0,0,0,1.85078,0,0.187346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196228,0,0,0,0,0
"Tfdp2",0,0,10.8615,0,0,84.8025,0,0,0,0,0,0,1.00916,0,0,0,0,0,1.06458,0,0,0,0,0,0,0,0,0,0,0.0404341,0.115798,0,0.781144,0,2.52009,0,0,0,0,0.303941,0,0
"Tfe3",0,0,0,0,0,0,0,0,0,0,0,1.06579,0,3.56139,0,0,0,0.081985,0,0,0,0,0,0,0,0,60.2951,0,0,0,0,0,50.765,0,0.721688,0,0,0,0,17.3419,0,0
"Tfeb",0,0,0,0,0,26.7502,0,0,0,0,0,4.7018,0,0,0,0,0,0,11.5248,0,0,0,0,0,0,0,0,0,0,0,5.2016,0,0,0,0,0,0,0,0,0,0,0
"Tfec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tff1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tff2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tff3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfg",0,0,0,0,0,0,0,135.494,0,0.182353,0,96.6868,3.38872,12.727,0,0,0,5.02204,0,0,102.481,0,0,0,0,0.835083,0,0,0,0,1.90583,0,0,0,0,0,0,0,0,0,0,0
"Tfip11",0,0,0,0,0,0,0,0,0,0,24.0091,0,0,1.22948e-08,0,0,0,0,0,0,0,0,0,0,0,0,7.30669,1.33186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfpi",0,4.80429,0,7.98149,0,0,0,112.592,0,0,0,37.5709,0,1.93449,0,102.556,0,0.0871527,52.6837,19.9119,0,0,0,0,0.220045,0.206601,0,161.783,0.0853432,0,5.81333,0.188475,0,0.212874,11.6503,0,0,0,0,0,0,0
"Tfpi2",0,0,74.9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfpt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300985,0,0,0,0,0,0,0,0,0,0,0,0,1.113,0,0,0,0,0,0,0,0,448.102,0,0,0,304.731,0
"Tfr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfrc",0,0,0,0,0,0,0,0,0,0,0,0,0,34.9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050314,0,0,0,0,0,0,0,0,0
"Tg",0,0,0,0,0,0,0.124484,0,0,0,6.81898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgds",0,0,0,0,0,0,0.124484,0,0,0,6.81898,0,0,32.6025,0,0,0,0,79.4916,0,0,0,0.409111,0,0,0,0,275.729,0,0,0,0,0,0,48.5437,0,0,0,0,0,0,0
"Tgfa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfb1",0,0,0,0.152808,0,0,189.982,0,0,0,40.1644,1.52945,0,0,0,0,0,0,0,10.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104263,0,0,0,0,0
"Tgfb1i1",0,0,0,0,1.03293,0,189.982,45.2034,0,0,40.1644,0,83.4898,1.57948,0.0948091,39.4429,0,0.0861407,21.7487,147.205,0.245929,0.556199,0.0997965,152.952,179.064,13.7633,88.1859,73.8336,0,0.95351,26.5237,0,10.6476,0,7.87597,0,0.104263,0,0,0,0,0
"Tgfb2",0,0,0,0,0,0,0,0,0,0.0648319,0,0,15.2447,0,0,0,0,0,0,0,0,0,0,0.527158,0,0,1.0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgfbi",0.100079,0.289951,0,0.116822,0.353243,0.0904634,0.103801,0,0.106306,0.118129,0,0,0,0,0.32439,26.6783,0,283.216,0,0,0,0,0,0,0,0,0,0.300018,0,0,0,0,0,0,0.0960301,0,0.237772,0,0,0,0,0
"Tgfbr1",0,5.22625,0,0,0,8.17297,0,0.202717,0,0,0,2.75281,0,17.2899,0,0,0,0.934744,0,0,0,0.403035,0,0,0,0,0,0,0,0,0,0,0.173606,0,0.697674,0,0,0,0,0,0,0
"Tgfbr2",0.054949,0,1.89628,3.2725,0,0,0,46.8449,0,169.66,0.0643105,7.54358,2.84375,0.312801,0,7.15295,0,0,4.69739,78.1864,0,0,0,0,0,0.0595263,0,0.713766,0,0,0,0,0,0,60.9022,0,0,0,0,28.6768,0.0720556,0
"Tgfbr3",0.0847434,0,0,0,0.0499531,123.55,0,8.82208,0,37.3133,3.12401,26.7024,0.0548544,0,0,5.97676,0.0571498,8.97845,0.412601,0,0,0,0,0,0,0.551138,246.819,13.5045,0,0.0461569,0.0440594,3.17146,65.4038,0,2.54531,0.0613121,0,0,0,0,1.61159,0
"Tgfbrap1",0,2.06858,0,0,0,0,0,0,0,0,0,0,2.706,0,0,0,0,0,0,5.11436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6244,53.2833,0
"Tgif1",0,0,6.45471,0,0,0,0,22.715,0.222269,0.246754,0,0,0,134.487,0,0,0.226066,0,1.13799,0,54.6565,0,8.31812,0,0,0,0,0,0,0,0.216234,0.212903,246.22,0,0,0,0,0,0,1.37661,0,0
"Tgif2",0,0,1.5278e-87,0,0.11263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgif2lx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgif2lx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgm1",0,0,0,0,0,0,0,0,0,0,0,0,8.02501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgm2",0.0740515,0.143185,2.25429,0.172913,0.261613,18.4869,0.230598,0.0661673,0.0787397,0.0875161,0,0.15752,16.5571,0,0,0,0.299351,4.86926,0.160271,7.38932,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56006,0.56887,0,0,0,0,0,0,0
"Tgm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgm4",0,0,0,0,0,0,0,51.4463,0,0,0,0,0,3.29331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgm5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgm6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgm7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tgoln1",12.0813,0.248751,18.9411,0.300158,0.302946,97.0665,108.456,0.32323,0.109426,0.0608235,0.782175,32.39,0,93.2024,0.166594,29.0636,5.43089e-08,0.353075,0,0.0923446,244.716,0,4.14037e-08,0.247257,6.09507e-08,0.0557012,0,1.28413,2.87658e-08,0,0,4.69652e-08,8.26031,0,0.640393,0,5.65337e-08,5.08405e-08,0,0,0,0.058177
"Tgoln2",8.16747e-10,0,0,0,0,1.50583e-06,1.34189e-10,0.757841,0,0,0,3.28437e-09,0,120.318,0,3.1754e-07,1.14727,0,0,0.407684,3.53586e-07,0,0.138302,5.13966e-07,0.139765,0,0,0,0.116965,0,0,0.124179,0,0,65.7062,0,0.144653,3.29437,0,0,0,0
"Tgs1",0,0.116262,0.0609863,7.22706,0.2832,15.6055,0.312012,16.0013,0.383589,0.142132,2.53193,0,0,0,0,0.776317,56.3002,0,7.15262,8.59305,0,23.6687,68.424,0.0722426,0.0690073,2.37548,0,0,1.32971,37.6674,0.0624157,0,0.68949,0,3.20386,0,7.78495,0,0,0,0,0
"Tgtp1",0,0.0459085,0,0,0,0,20.8548,0,94.0325,0,3.50499,31.0839,5.47096,0.450074,0.0513492,0,0,0,0,0,0,0,0.0540303,0,11.4381,0,61.8303,0,0,0.172065,0,0,0.136189,0.0353736,0,0.0684374,0,0,0,0,0,0
"Tgtp2",0,0.0457861,0,0,0,0,22.4709,0,170.119,0,2.05298,61.1057,8.31208,0.448874,0.0512117,0,0,0,0,0,0,0,0.0538863,0,15.7783,0,119.001,0,0,0.755071,0,0,0.135826,0.0705592,0,0.0682558,0,0,0,0,0,0
"Th",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Th1l",0,505.025,0,0,0.140251,0,0,0,0,0,0,0.12671,0.768986,0,0,13.4134,3.85243,321.899,0,11.6561,0,0,0,0,0,0,0,0,11.3409,0,0,0,0,0,0,0,0,0,0.146364,0,0,0
"Tha1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thada",0.161124,2.02864,0.0327134,0,0.0760085,0.0291797,0.0334922,0.0287965,0.0343214,0.0381608,0.0377108,0.102941,0.0834816,0.0612074,0.0348049,0.064006,0.130432,0,0,0,0,0,0,0.0387598,0,0,18.5272,6.23513,0,0.175618,0.0670597,2.23189,0,0,0,0.0466735,1.30269,0.031139,0,0,0,0
"Thap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thap11",0,0,0,0,0,0,0,0,0,0,0,0,0,7.24935,0,38.5121,0,0,0,17.7985,0,0,0,0,0,0,0,0.300782,0.866245,0,101.796,0,0,0,0,0,0,0,0,0,0,0
"Thap2",0,0.224187,45.7324,0.270763,0.364107,0.279678,0.160473,0.13815,0.49314,0.456742,0,0,0,0.0732667,0,0,0,0,0,0,0,0,0.0879555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835096,0,0,0,0,0
"Thap3",0,0.584805,0,19.5777,0,0,0.629569,116.46,0,0,40.6153,0.645459,0,0,155.742,0,0,0,0,0,0,0,30.9478,0,0,0,2.26424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thap4",0,0,0,0,0,0,0,0,0,0,4.14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51047,0,0,0,0,88.5887,0,0,0,0,0,0,0,0,0,0
"Thap6",0,0,0,0,0,0,0.00673887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623411,0,25.118,0,0,0,0,0
"Thap7",16.3348,0,0.26056,57.1388,0,0,0,0,0,0,0,0,0,0.725465,0,140.086,235.799,0,0,0,0,0,0,0,176.797,0,0,0,0,0,0,0,0,0,38.5786,0,0,0,0,0,0,0
"Thbd",38.8423,49.1461,0.429215,23.7863,3.65313,95.7822,88.9155,132.97,1.87419,89.2425,85.0681,74.4589,1.64026,43.9082,88.4904,247.49,277.307,81.2879,26.2418,85.8635,0.0988071,0.089399,0.722072,56.2624,18.8595,0.152621,0.737819,228.638,194.45,0.30668,0.0731722,92.1865,41.1709,0.788342,14.1493,0.10174,37.8657,0.136216,0.346867,2.51756,423.564,73.2617
"Thbs1",0,0.128562,0,0.103395,0.0521877,0.0801486,0.0459943,0.0791185,0.047128,0.104789,0.155429,0.0471239,13.5529,1.59676,0.143453,0.0439776,0.119414,0,0,0,0,0,0,0.0532364,0,0,0,0,0,0,0,0,0,0,0.0425474,0,0,0,0,0,0,0
"Thbs2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thbs3",0,0,0,0,0,0,0,0,0,0,0,0,2.47011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57917,0,0,0,0,0,0,0,0
"Thbs4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Theg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Them4",0.97251,3.43475,0.821653,1.32383,5.13778,11.4097,2.68475,1.01361,2.40454,0.190751,2.27755,0.687879,1.04253,1.37723,1.22627,0.484357,2.83182,0,0,0,0.226824,0,0,0,0,0.174708,0,0,0,0,0,0.164769,0,0,0.155251,0,0,0,0.396876,0,0,0
"Them5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Themis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thg1l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thnsl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thnsl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thoc1",0.0679332,2.36218,0.384516,6.15322,2.23778,1.53354e-126,1.19753,4.35743,36.9679,9.92479e-226,0.635311,2.59843,8.52497,2.60553,0.226753,0.0674216,8.46477e-108,0,0.440543,10.4994,0,0,0,0,0,0.0734593,0,4.44066,0,0,3.27552,0,0,0,90.3949,0,0.161254,0,0,0,0,0
"Thoc2",0.534848,37.3751,124.183,1.44445,3.70562,3.13276,1.63284,54.9935,3.38211,2.45416,43.0505,48.1403,3.89668,16.4278,18.6119,0.995964,1.03728,0.131157,0.144664,90.1933,33.8267,15.2547,0.533533,2.85463,1.03681,12.3609,0.500471,30.759,0.579365,54.0113,9.94682,277.494,129.566,3.91646,41.698,1.01662,0.0397442,52.296,0.0412002,72.4344,1.40312,13.2485
"Thoc3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116071,0,0,0,0,0,0,0,0,0,0.252,0,81.3648,0,0,0,0,0.111347,0,12.8657,0,0,0,0,0,0,0
"Thoc5",0,0,0,0,0,0,0,0,0,0,0,2.20049,0,0,0,2.78935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thoc6",0,0,0.212984,0,0,0,0,0,0,0,0,0,0,0,7.62204,0,0,0,1.61958,0,0,0,0,0,0,0,0,0,200.245,0,0,0,0,0,0,0,0,0,0.246131,0,0,0
"Thoc7",1.08993,20.1138,57.0019,17.3433,2.5396,17.6187,53.4658,177.989,1.90856,0.846418,99.5758,0,6.20457,48.2342,132.376,14.17,45.2587,7.86919,13.4493,209.91,88.6046,0,0,0,0.569682,0,0,14.1594,0,0,0,277.984,6.53698,0,0,0,0,0.350342,0,9.80634,0,0
"Thop1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thpo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.858,0,0,0,0,0,0,0,0
"Thra",0.75115,0,0,0,0,0,0.0624024,0,0.415555,0.497462,25.4248,0,0,0,0,0.482488,0,0,3.01765,0.374023,1.35793,0.614054,0.550518,25.1819,1.11266,1.04719,5.24628,0.121128,0.116395,1.57743,253.961,0.86504,0.115685,4.59268,36.7883,0,1.42843,0,0,0,0,0
"Thrap3",0.75115,2.55776,50.888,0,0.0708001,0,0.0624024,1.31554,0.415555,0.497462,25.4248,0,0.0777218,22.2382,3.40792,1.88108,0.202519,2.74185,12.4846,6.95481,0.0421211,0,0,0,0,16.4548,17.2574,38.8768,0.46251,0.13079,9.89289,15.3838,29.5044,6.69131,23.5912,0,1.42843,4.011,0,0,27.2233,0
"Thrb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thrsp",0,0,185.763,0,0,0,0,0,0,0,0,25.3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thsd1",39.5634,0.283595,5.35519,25.7901,275.886,4.99642,1.0712,1.68085,48.5459,26.8381,3.40896,31.1836,3.68856,0.23021,0.0655464,23.8651,61.7581,206.79,42.8763,20.9098,0,0.0769703,0,0.218844,0.139362,1.14303,0,3.759,0.0583767,24.8283,0,5.59214,192.012,0.067903,2.97285,0.0876531,0,0.234512,0.224045,0,14.242,15.1019
"Thsd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150215,0,0,0,0,0,0,0,0
